Location,Homeworld,Starport,Size,Atmosphere,Hydrographics,Population,Government,Law_Level,Tech_Level,Trade_Codes,Travel_Code,Temperature,Culture,NPC_Name,Race,Sex,Age,Year_Born,STR,DEX,END,INT,EDU,SOC,Career,Job,Terms,Skills,Equipment,Cash,Debt,Pension
P2838,Ad,A,8,7,8,2,2,0,B,Lo Ni,,2,Ritualized,Anstellmes Nerletmer,Human,Female,44,1061,8,9,5,5,8,A,Drifter,Barbarian,3,"Anglic Language 0, Athletic Endurance 0, Athletic Strength 1, Battle Suit Training 0, Biology 0, Chemisty 0, Fist Fighting 1, Heavy Launchers 1, Jack of all Trades 0, Knife Fighting 1, Leadership 1, Naval Tactics 0, Planetology 0, Reconnaissance 1, Slug Pistol 0, Stealth 2, Streetwise 1, Survival Training 3","Armor, 1 Ship Share",Cr8000,Cr0,Cr0
L3022,Nenlis,B,3,6,6,3,7,A,D,Lo Ni,,7,Remnant,Colonel Egilstetn D. Shekrenue,Human,Female,42,1063,9,5,A,3,B,6,Army,Infantry,6,"Advocating 0, Anglic Language 0, Athletic Co-ord 1, Athletic Endurance 0, Athletic Strength 1, Energy Rifle 1, Field Artillery 0, Fist Fighting 0, Jack of all Trades 0, Jumping 2, Leadership 2, Military Tactics 1, Planetology 0, Portable Artillery 1, Reconnaissance 3, Shotgun 1, Slug Pistol 1, Slug Rifle 0, Stealth 1, Tank Driving 0, Vilani Language 0, Writing 0",,Cr80000,Cr0,Cr12000
P3234,Atwatshalmalo,C,0,0,0,3,1,3,D,As Lo Ni Va,,A,Recovering,Petty Officer 3rd Class Ithermarrc X. Apilnsebrenlton,Human,Female,33,1072,7,9,7,8,C,9,Navy,Line/Crew,2,"Advocating 0, Anglic Language 0, Capital Ship Helm 1, Capital Weapons 1, Deceiving 0, Fist Fighting 1, Jack of all Trades 0, Jumping 0, Mechanical Training 2, Reconnaissance 0, Sculpting 0, Slug Rifle 0, Stealth 0, Streetwise 0, Survival Training 0, Vacc Suit Training 2, Zero-G Training 2",,Cr51000,Cr0,Cr0
G2211,Dinor,B,7,6,9,6,7,8,B,Ni Ri,,A,Unusual Custom: Starport,Captain Egerrlie X. Parie,Human,Female,41,1064,9,7,5,5,8,3,Drifter,Scavenger,0,"Anglic Language 0, Athletic Endurance 0, Battle Suit Training 0, Cruise Ship Helm 1, Energy Pistol 0, Energy Rifle 1, Field Artillery 0, Fist Fighting 1, Heavy Launchers 0, Jack of all Trades 0, Knife Fighting 1, Leadership 1, Medical Training 1, Naval Tactics 0, Planetology 0, Portable Artillery 1, Reconnaissance 1, Shotgun 1, Slug Pistol 0, Stealth 0, Survival Training 0",,Cr0,Cr0,Cr0
P2631,Ernor,C,5,6,8,7,7,9,9,Ag Ri,,B,Unusual Customs: Eating,Ensa Togenthan,Human,Female,41,1064,6,7,6,5,6,A,Nobility,Dilettante,5,"Administrating 0, Advocating 0, Anglic Language 0, Animal Farming 0, Carousing 2, Deceiving 2, Diplomacy 0, Electronics 0, Investigating 0, Jack of all Trades 0, Persuading 1, Sword Fighting 1, Telecomm 0","Pension Portfolio: Cr100000, Yacht, Pension Portfolio: Cr75000, Pension Portfolio: Cr750000, 3 Ship Shares",Cr0,Cr0,Cr10000
G1918,Etlanrk,A,6,6,5,5,1,3,9,Ag Ga Ni,,8,Degenerate,Enbrelrk Imnstisacerton,Human,Female,41,1064,3,5,5,6,7,6,Marines,Star Marines,1,"Anglic Language 0, Animal Training 0, Athletic Endurance 2, Autocar Driving 0, Deceiving 0, Gambling 1, Jack of all Trades 0, Jumping 0, Leadership 1, Reconnaissance 0, Roto Flying 1, Slug Rifle 1, Stealth 0, Streetwise 1, Survival Training 1, Xenology 1",,Cr110000,Cr0,Cr0
F1619,Krudiny,B,7,7,8,9,A,A,A,Hi In,,5,Xenophobic,Captain Ostoconnk R. Palgonn,Human,Male,41,1064,8,7,C,5,A,9,Marines,Star Marines,2,"Anglic Language 0, Athletic Co-ord 0, Bionetics 1, Deceiving 0, Diplomacy 0, Energy Rifle 0, Field Artillery 1, Heavy Launchers 1, Jack of all Trades 0, Leadership 1, Military Tactics 1, Naval Tactics 1, Portable Artillery 1, Reconnaissance 0, Slug Pistol 1, Stealth 1, Streetwise 1, Vilani Language 0, Xenology 0",,Cr32000,Cr0,Cr0
O2233,Aw,A,1,2,0,2,0,0,G,De Lo Ni Po,,0,Unusual Customs: Eating,Sublieutenant Onodenl F. Ichenrie,Human,Male,42,1063,9,8,5,9,8,8,Navy,Flight,2,"Advocating 0, Anglic Language 0, Animal Riding 0, Astrogating 1, Athletic Strength 0, Capital Weapons 1, Deceiving 0, Diplomacy 1, Grav Flying 1, Jack of all Trades 0, Knife Fighting 1, Leadership 1, Reconnaissance 0, Stealth 2, Streetwise 0, Survival Training 1, Turret Gunnery 0, Zero-G Training 1","TAS Membership, 2 Ship Shares",Cr5000,Cr0,Cr0
A0610,Etparts,E,6,7,8,7,8,A,4,Ag,,7,Unusual Customs: Travel,Lance Corporal Benshi P. Lontus,Human,Female,39,1066,2,A,4,5,9,9,Rogue,Pirate,0,"Anglic Language 0, Animal Farming 0, Athletic Endurance 0, Deceiving 0, Grav Flying 1, Jack of all Trades 0, Jumping 0, Leadership 1, Mechanical Training 1, Musical Training 0, Persuading 1, Reconnaissance 1, Sensor Reading 2, Slug Rifle 1, Stealth 1, Streetwise 1, Survival Training 0, Sword Fighting 1, Telecomm 0",,Cr10000,Cr0,Cr0
P3039,Penpanie,C,7,9,6,5,A,A,6,Ag Ni,,7,Recovering,Sublieutenant Latgendisiner Y. Krarsacalry,Human,Male,45,1060,4,4,6,E,7,4,Navy,Line/Crew,6,"Administrating 1, Anglic Language 0, Animal Riding 0, Companion 1, Deceiving 1, Energy Pistol 0, Jack of all Trades 0, Knife Fighting 1, Leadership 1, Mechanical Training 1, Naval Tactics 2, Physics 0, Ship Screens 0, Slug Pistol 1, Spacecraft Piloting 0, Vacc Suit Training 3, Xenology 0, Zero-G Training 1",TAS Membership,Cr60000,Cr0,Cr12000
D2610,E69A637-8,E,6,9,A,6,3,7,8,Ni Wa,,9,Peaceful,Tecitus Imlsanry,Human,Male,43,1062,8,2,6,4,8,9,Army,Support,3,"Anglic Language 0, Blunt Fighting 1, Companion 0, Computer Training 1, Energy Rifle 1, Gravitics 1, Jack of all Trades 0, Leadership 2, Medical Training 1, Mole Trucking 0, Persuading 0, Sculpting 0, Shotgun 0, Stealth 2, Streetwise 1, Tank Driving 2, Telecomm 0, Trading 0, Vacc Suit Training 0, Vilani Language 0",2 Ship Shares,Cr12000,Cr0,Cr0
L3122,Derc,D,3,2,3,6,5,1,7,Na Ni Po,,0,Progressive,Duchess Atnsatson Shonsil Jenk of Derc,Human,Female,49,1056,8,6,C,A,B,F,Navy,Line/Crew,8,"Administrating 0, Anglic Language 0, Animal Riding 0, Capital Ship Helm 1, Capital Weapons 1, Deceiving 1, Energy 1, Energy Rifle 0, Jack of all Trades 0, Knife Fighting 1, Leadership 1, Mechanical Training 0, Naval Tactics 1, Sensor Reading 1, Vacc Suit Training 0, Vilani Language 0, Zero-G Training 0","TAS Membership, 2 Ship Shares",Cr60000,Cr0,Cr16000
D3007,Ily,C,2,0,0,1,0,3,8,Lo Ni Va,,6,Honorable,Sir Ond B. Entsimlony,Human,Male,42,1063,7,5,5,6,9,B,Nobility,Dilettante,6,"Administrating 4, Advocating 0, Anglic Language 2, Carousing 1, Computer Training 2, Diplomacy 1, Investigating 0, Jack of all Trades 0, Leadership 1, Medical Training 0, Persuading 0, Physics 0, Telecomm 0, Vacc Suit Training 0, Vilani Language 1","Estate Portfolio: Cr10000000, Pension Portfolio: Cr250000, Stipend Portfolio: Cr500000, Yacht, Yacht, Yacht",Cr0,Cr0,Cr12000
M0840,Arndy,A,1,5,0,4,4,9,F,De Ni Po,,7,Unusual Customs: Travel,Enzipatry Mirlie,Human,Female,42,1063,1,5,3,8,3,7,Drifter,Wanderer,1,"Administrating 1, Anglic Language 0, Animal Riding 0, Athletic Strength 0, Capital Ship Helm 1, Companion 0, Jack of all Trades 0, Knife Fighting 1, Mechanical Training 1, Mole Trucking 0, Persuading 1, Stealth 2, Survival Training 1, Telecomm 0, Trading 1, Vacc Suit Training 0, Zero-G Training 1",,Cr40000,Cr0,Cr0
G1817,Shinski,C,9,9,A,2,2,4,9,Lo Ni Wa,,A,Remnant,Lance Corporal Alng X. Alnethan,Human,Female,45,1060,5,7,6,9,8,7,Scout,Survey,4,"Advocating 0, Anglic Language 0, Athletic Strength 0, Battle Suit Training 0, Computer Training 3, Energy Pistol 1, Heavy Launchers 0, Jack of all Trades 0, Life Support 1, Medical Training 1, Military Tactics 1, Naval Tactics 0, Navigating 1, Planetology 0, Psionicology 0, Shotgun 1, Slug Pistol 0, Slug Rifle 0, Spacecraft Piloting 1, Stealth 1, Survival Training 1, Vacc Suit Training 1",Armor,Cr110000,Cr0,Cr0
P3239,Enhirlie,E,9,5,2,A,A,7,6,Hi Po,,6,Degenerate,Wit Sannston,Human,Male,41,1064,5,9,8,8,3,2,Agent,Law Enforcement,0,"Advocating 1, Anglic Language 0, Animal Farming 0, Companion 0, Computer Training 0, Deceiving 1, Jack of all Trades 0, Persuading 2, Reconnaissance 1, Streetwise 0, Tank Driving 0, Telecomm 3, Trading 1, Vacc Suit Training 1",Free Trader,Cr61000,Cr0,Cr0
F1118,B100410-E,B,1,0,0,4,1,0,E,Ni Va,,7,Honorable,Pimrk Amon,Human,Male,43,1062,7,8,6,6,B,7,Citizen,Colonist,1,"Anglic Language 0, Animal Farming 0, Computer Training 0, Cybernetics 1, Diplomacy 1, Genetics 1, Holography 1, Investigating 1, Jack of all Trades 0, Medical Training 0, Mole Trucking 0, Musical Training 1, Political Science 1, Psychology 0, Telecomm 0, Vacc Suit Training 0, Zdetl Language 1",,Cr50000,Cr0,Cr0
O2236,Belth,C,6,5,1,4,1,0,4,Ni Po,,3,Unusual Custom: Media,Tini Onboda,Human,Female,44,1061,7,4,8,B,7,5,Drifter,Scavenger,2,"Anglic Language 0, Animal Training 0, Athletic Strength 1, Companion 2, Cybernetics 0, Dancing 0, Jack of all Trades 1, Mechanical Training 1, Mole Trucking 0, Persuading 2, Small Craft Piloting 0, Spacecraft Piloting 1, Streetwise 2, Telecomm 0, Trading 0, Vacc Suit Training 2, Zero-G Training 1","Free Trader, Free Trader, 1 Ship Share",Cr30000,Cr0,Cr0
F1417,Drall,C,A,A,6,3,3,6,9,Lo Ni,,8,Remnant,Atbibrark Satdy,Human,Female,42,1063,8,7,9,5,7,9,Scholar,Scientist,6,"Administrating 0, Anglic Language 0, Biology 2, Capital Weapons 1, Computer Training 3, Diplomacy 0, Investigating 1, Jack of all Trades 0, Jumpspace 1, Medical Training 0, Mole Trucking 0, Persuading 1, Physics 1, Planetology 1, Sensor Reading 1, Telecomm 0",Lab Ship,Cr80000,Cr0,Cr12000
H3015,Winy,A,5,6,4,4,8,7,9,Ni,,4,Unusual Customs: Technology,Echrathon Liton,Human,Female,44,1061,1,1,2,6,9,6,Drifter,Wanderer,2,"Administrating 1, Advocating 1, Anglic Language 0, Computer Training 1, Deceiving 0, Gravitics 0, Investigating 0, Jack of all Trades 0, Leadership 1, Reconnaissance 3, Shotgun 0, Stealth 2, Streetwise 2, Tank Driving 0, Trading 0, Vilani Language 0",,Cr0,Cr20000,Cr0
J1322,Dronrie,E,4,1,0,9,6,5,9,Hi In Na,,5,Barbaric,Kratly Talshelison,Human,Female,45,1060,9,A,5,B,9,4,Merchants,Merchant Marine,3,"Administrating 1, Anglic Language 0, Capital Ship Helm 1, Carousing 1, Jack of all Trades 1, Jumping 0, Jumpspace 0, Knife Fighting 1, Mechanical Training 1, Mole Trucking 1, Space Construction 1, Stealth 0, Streetwise 0, Submarine Helm 0, Survival Training 0, Vacc Suit Training 0, Veterinary 0","Free Trader, Free Trader, 4 Ship Shares",Cr0,Cr0,Cr0
I0328,Parlynn,B,3,4,5,3,4,2,7,Lo Ni,,3,Nexus,1st Secretary Arm T. Erni,Human,Female,45,1060,5,6,9,6,A,9,Nobility,Diplomat,5,"Administrating 1, Advocating 1, Anglic Language 0, Athletic Endurance 0, Carousing 3, Companion 1, Computer Science 0, Deceiving 2, Energy Pistol 0, Fist Fighting 1, Jack of all Trades 0, Leadership 1, Medical Training 0, Persuading 1, Psionicology 0, Reconnaissance 0, Stealth 0, Streetwise 0, Telecomm 2, Writing 0","Yacht, TAS Membership, Business Portfolio: Cr75000, Pension Portfolio: Cr500000, 1 Ship Share",Cr0,Cr0,Cr10000
J1321,Udilatke,C,3,1,0,2,0,0,9,Lo Ni,,7,Barbaric,4th Officer Elltanda M. Enrarnson,Human,Female,45,1060,5,5,4,5,7,4,Merchants,Merchant Marine,5,"Administrating 0, Anglic Language 0, Astrogating 0, Belter 0, Companion 0, Diplomacy 1, Energy Pistol 1, Jack of all Trades 0, Jumpspace 1, Mechanical Training 1, Medical Training 0, Slug Rifle 0, Small Craft Piloting 0, Telecomm 1, Trading 2, Vacc Suit Training 0, Zero-G Training 0",,Cr25000,Cr0,Cr10000
D3210,Stoscharmon,A,1,3,0,5,3,4,G,De Ni Po,,4,Unusual Custom: Offworlders,Lieutenant Awalhl L. Arnurnter,Human,Female,42,1063,7,3,F,9,8,7,Agent,Law Enforcement,4,"Aero Flying 1, Anglic Language 0, Animal Training 0, Athletic Co-ord 1, Battle Suit Training 0, Blunt Fighting 1, Field Artillery 0, Jack of all Trades 0, Leadership 1, Naval Tactics 0, Shotgun 0, Slug Pistol 1, Slug Rifle 1, Stealth 0, Streetwise 1, Survival Training 0, Telecomm 0","Scientific Equipment, 1 Ship Share",Cr31000,Cr0,Cr0
B1008,Petjurv,C,0,3,0,5,7,7,B,De Ni Po,,3,Barbaric,Sergeant Jetnor F. Walchelni,Human,Male,42,1063,8,6,4,8,8,8,Drifter,Barbarian,3,"Anglic Language 0, Animal Riding 0, Athletic Co-ord 1, Athletic Endurance 1, Chemisty 0, Computer Training 0, Diplomacy 1, Investigating 0, Jack of all Trades 1, Jumping 1, Knife Fighting 1, Mole Trucking 0, Reconnaissance 0, Slug Rifle 0, Streetwise 1, Survival Training 1",,Cr33000,Cr0,Cr0
K2025,Astilynn,B,5,1,0,4,0,0,D,Ni,,6,Remnant,Iny Ild,Human,Female,38,1067,9,7,C,5,9,6,Scout,Courier,5,"Advocating 0, Anglic Language 0, Astrogating 0, Computer Training 0, Jack of all Trades 0, Mechanical Training 0, Physics 0, Reconnaissance 1, Sensor Reading 2, Shotgun 0, Small Craft Piloting 0, Spacecraft Piloting 1, Survival Training 0, Telecomm 1, Vacc Suit Training 1, Zero-G Training 1",1 Ship Share,Cr70000,Cr0,Cr0
P3235,Dremer,B,7,8,6,6,6,6,8,Ag Ga Ni Ri,,9,Fusion,Ink Elshabutit,Human,Female,39,1066,8,7,7,9,B,9,Merchants,Trader,1,"Anglic Language 0, Animal Farming 0, Animal Riding 0, Battle Suit Training 1, Carousing 0, Computer Training 0, Cruise Ship Helm 0, Energy Pistol 0, Energy Rifle 1, Genetics 0, Jack of all Trades 0, Knife Fighting 0, Medical Training 0, Persuading 2, Reconnaissance 1, Stealth 0, Streetwise 1, Survival Training 0, Telecomm 0, Trading 1, Vacc Suit Training 0",,Cr20000,Cr0,Cr0
L3229,Bennston,B,2,5,2,9,8,B,A,Hi Po,,6,Religious,Ang Erkranor,Human,Female,45,1060,5,7,8,5,4,9,Drifter,Scavenger,2,"Anglic Language 0, Animal Farming 0, Astrogating 0, Energy Rifle 1, Jack of all Trades 2, Mechanical Training 1, Shotgun 1, Slug Rifle 0, Small Craft Piloting 0, Spacecraft Piloting 0, Streetwise 0, Survival Training 0, Telecomm 2, Vacc Suit Training 1",Scout Ship,Cr74000,Cr0,Cr0
M0838,Rirk,B,1,1,0,7,7,5,G,Na,,8,Unusual Custom: Conspiracy,Lance Corporal Neta H. Esondyne,Human,Female,39,1066,B,7,4,7,9,7,Drifter,Scavenger,0,"Advocating 0, Anglic Language 0, Athletic Co-ord 1, Athletic Endurance 0, Battle Suit Training 0, Computer Training 0, Field Artillery 0, Heavy Launchers 1, Jack of all Trades 0, Knife Fighting 1, Mechanical Training 0, Medical Training 1, Military Tactics 0, Naval Tactics 1, Shotgun 1, Slug Pistol 0, Spacecraft Piloting 1, Stealth 0, Survival Training 1, Telecomm 0, Zero-G Training 0",Armor,Cr60000,Cr0,Cr0
J1628,Chriry,C,7,6,7,A,9,B,A,Ga Hi,,7,Recovering,Captain Ekronrly J. Talman,Human,Female,45,1060,9,6,E,4,4,5,Army,Infantry,3,"Anglic Language 0, Animal Farming 0, Athletic Co-ord 0, Autocar Driving 0, Blunt Fighting 0, Deceiving 0, Energy Pistol 1, Energy Rifle 1, Fist Fighting 2, Jack of all Trades 0, Leadership 1, Medical Training 1, Mole Trucking 0, Portable Artillery 0, Reconnaissance 1, Spacecraft Piloting 1, Streetwise 0",,Cr12000,Cr0,Cr0
P2634,Emerjilynn,E,7,B,6,2,4,1,9,Fl Lo Ni,,G,Unusual Customs: Trade,Drini Chrartherson,Human,Female,43,1062,3,1,1,3,C,7,Drifter,Barbarian,1,"Administrating 1, Anglic Language 0, Athletic Co-ord 1, Autocar Driving 0, Carousing 1, Computer Training 0, Diplomacy 0, Energy 1, Investigating 0, Jack of all Trades 0, Jumping 1, Life Support 0, Medical Training 0, Musical Training 1, Oynprith Language 1, Planetology 1, Reconnaissance 1, Survival Training 1, Telecomm 0, Vilani Language 1, Xenology 0","Scientific Equipment, Scientific Equipment, 2 Ship Shares",Cr0,Cr90000,Cr0
C2008,Aldisa,B,4,2,1,6,9,8,9,Na Ni Po,,5,Obsessed,Captain Itsolsenike J. Ershandove,Human,Female,42,1063,6,7,8,B,6,8,Marines,Ground Assault,3,"Anglic Language 0, Animal Training 0, Astrogating 0, Autocar Driving 0, Battle Suit Training 1, Capital Ship Helm 1, Energy Pistol 1, Fist Fighting 1, Gambling 1, Jack of all Trades 1, Knife Fighting 1, Leadership 1, Mechanical Training 0, Naval Tactics 0, Persuading 1, Reconnaissance 1, Ship Screens 0, Slug Rifle 0, Small Craft Piloting 0, Survival Training 0, Telecomm 0","TAS Membership, TAS Membership",Cr5000,Cr0,Cr0
D2601,Tharck,A,4,4,4,2,0,0,E,Lo Ni,,8,Tourist Attraction,Sir Ronnston E. Mochrilnk,Human,Male,43,1062,7,8,B,6,4,B,Army,Infantry,6,"Anglic Language 0, Athletic Co-ord 2, Bionetics 0, Computer Training 0, Field Artillery 0, Fist Fighting 1, Jack of all Trades 0, Jumping 0, Leadership 1, Military Tactics 1, Portable Artillery 3, Reconnaissance 5, Slug Rifle 1, Tank Driving 0",,Cr25000,Cr0,Cr12000
C2001,Alchrenm,E,1,1,0,3,4,4,A,Lo Ni,,A,Degenerate,Major Stenndy O. Lodratd,Human,Female,45,1060,9,6,7,D,5,8,Army,Support,5,"Anglic Language 0, Archeology 0, Athletic Endurance 0, Field Artillery 1, Heavy Launchers 0, Hydroponics 0, Jack of all Trades 0, Leadership 1, Mechanical Training 1, Medical Training 2, Military Tactics 2, Mole Trucking 1, Reconnaissance 1, Slug Pistol 0, Slug Rifle 1, Sword Fighting 0, Tank Driving 0",Armor,Cr14000,Cr0,Cr10000
M0236,Brimrt,X,9,D,A,5,0,0,5,Fl Ni,A,A,At War,Baronetess Arsholmes Kimla Annsemon of Brimrt,Human,Female,45,1060,3,7,7,9,D,c,Marines,Star Marines,7,"Anglic Language 0, Athletic Strength 0, Battle Suit Training 0, Energy Pistol 1, Fist Fighting 4, Gambling 1, Heavy Launchers 0, Jack of all Trades 0, Knife Fighting 2, Leadership 1, Life Support 0, Military Tactics 1, Naval Tactics 0, Robotics 0, Slug Pistol 1, Slug Rifle 1, Stealth 0, Tank Driving 0, Zero-G Training 1",,Cr70000,Cr0,Cr14000
K2021,Ercack,A,5,8,3,4,5,4,9,Ni,,8,Fashion,Ultatralry Oltarck,Human,Female,40,1065,6,2,7,7,3,8,Drifter,Barbarian,1,"Anglic Language 0, Athletic Endurance 1, Autocar Driving 0, Carousing 0, Companion 1, Electronics 1, Jack of all Trades 1, Mechanical Training 1, Persuading 0, Physics 0, Reconnaissance 0, Streetwise 3, Survival Training 1, Tank Driving 1, Telecomm 0, Trading 0, Vacc Suit Training 0, Zero-G Training 1",,Cr30000,Cr0,Cr0
G1715,Venmediler,C,4,8,8,9,9,4,9,Hi,,8,Degenerate,Lt Colonel Elam X. Iler,Human,Female,45,1060,7,9,A,A,C,8,Rogue,Thief,2,"Administrating 0, Anglic Language 0, Athletic Co-ord 0, Athletic Endurance 0, Athletic Strength 1, Blunt Fighting 1, Computer Training 1, Gravitics 0, Heavy Launchers 0, Jack of all Trades 0, Leadership 1, Military Tactics 1, Persuading 1, Reconnaissance 2, Sensor Reading 1, Slug Pistol 0, Slug Rifle 2, Space Construction 0, Stealth 1, Streetwise 0, Survival Training 2, Sword Fighting 0, Tank Driving 0, Telecomm 1","Armor, Armor",Cr45000,Cr0,Cr10000
E0714,Obrelmorlie,E,1,1,0,6,8,B,8,Na Ni,,7,Tourist Attraction,4th Officer Mili H. Anrlenhiliue,Human,Female,39,1066,4,8,9,7,5,5,Merchants,Merchant Marine,4,"Anglic Language 0, Companion 1, Jack of all Trades 0, Mechanical Training 1, Mole Trucking 0, Persuading 0, Polymers 0, Psychology 1, Streetwise 1, Telecomm 1, Trading 1, Vacc Suit Training 2, Vilani Language 0",1 Ship Share,Cr80000,Cr0,Cr0
A0210,Idarnstahn,D,3,0,0,8,8,3,8,Na Va,,7,Honorable,Chalta Etcerny,Human,Female,43,1062,4,3,3,9,6,4,Drifter,Barbarian,2,"Anglic Language 0, Astrogating 1, Athletic Strength 1, Jack of all Trades 0, Mechanical Training 0, Mole Trucking 0, Shotgun 0, Slug Pistol 1, Small Craft Piloting 1, Spacecraft Piloting 1, Stealth 1, Survival Training 2, Telecomm 1, Vacc Suit Training 1, Vilani Language 0",1 Ship Share,Cr22000,Cr0,Cr0
K1728,Chrostopimhl,B,3,4,1,2,2,5,7,Lo Ni Po,,7,Remnant,Captain Cildy N. Banlmes,Human,Male,43,1062,4,4,3,9,6,7,Marines,Support,4,"Anglic Language 0, Animal Riding 0, Astrogating 0, Athletic Endurance 0, Battle Suit Training 1, Computer Training 0, Deceiving 1, Energy Rifle 1, Field Artillery 1, Jack of all Trades 0, Leadership 2, Mechanical Training 0, Military Tactics 1, Musical Training 0, Naval Tactics 2, Shotgun 0, Slug Rifle 2, Small Craft Piloting 0, Spacecraft Piloting 1, Survival Training 0, Telecomm 1","Armor, Armor",Cr35000,Cr0,Cr0
J1525,Enbrihn,C,3,3,5,9,B,B,9,Hi,,5,Unusual Customs: Eating,Captain Tady E. Katgit,Human,Male,39,1066,6,B,7,A,4,7,Army,Support,4,"Anglic Language 0, Carousing 0, Companion 0, Deceiving 0, Fist Fighting 1, Genetics 0, Holography 0, Jack of all Trades 0, Leadership 1, Medical Training 1, Mole Trucking 0, Musical Training 0, Persuading 0, Reconnaissance 1, Slug Rifle 1, Streetwise 0",,Cr20000,Cr0,Cr0
J1629,Banti,X,1,3,0,6,7,6,5,De Na Ni Po,,2,Liberal,Atsomon Arly,Human,Female,43,1062,A,A,7,5,B,7,Marines,Support,3,"Anglic Language 0, Animal Training 0, Cybernetics 0, Deceiving 0, Fist Fighting 2, Jack of all Trades 0, Jumping 0, Leadership 2, Military Tactics 1, Reconnaissance 0, Slug Rifle 1, Stealth 0, Streetwise 0, Survival Training 0, Turret Gunnery 0",,Cr37000,Cr0,Cr0
A0203,Anlace,A,7,5,4,7,6,2,B,Ag,,5,Artistic,Chrarovake Etler,Human,Male,44,1061,6,B,5,A,8,A,Drifter,Barbarian,1,"Anglic Language 0, Animal Riding 0, Athletic Co-ord 1, Carousing 0, Cruise Ship Helm 1, History 0, Holography 1, Hydroponics 0, Jack of all Trades 0, Knife Fighting 1, Motorboat Helm 0, Persuading 0, Stealth 0, Streetwise 2, Submarine Helm 1, Survival Training 1, Veterinary 0",,Cr3000,Cr0,Cr0
F1416,Alo,C,8,A,6,3,1,0,9,Lo Ni,,9,Unusual Customs: Social Standings,Ipatton Retnor,Human,Female,40,1065,5,5,5,5,9,4,Scout,Courier,1,"Administrating 0, Anglic Language 0, Astrogating 0, Athletic Co-ord 0, Computer Training 1, Deceiving 1, Energy Rifle 1, Jack of all Trades 0, Knife Fighting 1, Mechanical Training 0, Navigating 1, Small Craft Piloting 0, Space Construction 0, Stealth 0, Telecomm 0, Vacc Suit Training 1, Vilani Language 0, Xenology 0, Zero-G Training 1",,Cr20000,Cr0,Cr0
K2223,Oremer,C,3,0,0,8,6,4,8,Na Va,,5,Unusual Custom: Starport,Lance Corporal Iltsohn U. Onchrerta,Human,Female,44,1061,6,6,7,7,A,8,Marines,Support,2,"Acting 0, Anglic Language 0, Astrogating 0, Athletic Endurance 0, Capital Ship Helm 1, Computer Training 0, Deceiving 0, Energy Pistol 1, Fist Fighting 1, Jack of all Trades 2, Mechanical Training 0, Persuading 1, Reconnaissance 1, Slug Pistol 1, Slug Rifle 1, Small Craft Piloting 1, Survival Training 1, Telecomm 0, Vacc Suit Training 1, Zero-G Training 0","Armor, TAS Membership, 1 Ship Share",Cr1000,Cr0,Cr0
G2018,Ichrenchrerni,B,6,6,6,9,9,5,B,Ga Hi,,B,Unusual Custom: Starport,Captain Ashilhn Q. Mimjonndy,Human,Female,45,1060,1,4,6,A,6,5,Drifter,Barbarian,1,"Advocating 1, Anglic Language 0, Animal Riding 0, Animal Training 0, Athletic Strength 0, Autocar Driving 0, Carousing 1, Diplomacy 1, Energy Rifle 2, History 0, Jack of all Trades 1, Knife Fighting 0, Leadership 3, Mechanical Training 0, Military Tactics 1, Portable Artillery 0, Reconnaissance 1, Shotgun 0, Streetwise 0, Vacc Suit Training 1",,Cr30000,Cr0,Cr0
G1816,Ronman,B,3,3,6,7,7,6,A,,,6,Violent,Sir Lennston Z. Melmes,Human,Male,40,1065,7,7,B,B,8,B,Agent,Law Enforcement,4,"Anglic Language 0, Autocar Driving 0, Computer Training 0, Deceiving 1, Energy Pistol 0, Investigating 1, Jack of all Trades 0, Jumping 2, Planetology 0, Reconnaissance 0, Roto Flying 1, Shotgun 1, Streetwise 1, Vilani Language 0",Scientific Equipment,Cr55000,Cr0,Cr0
P3132,Archrolace,C,5,1,0,6,4,4,8,Na Ni,,9,Peaceful,Chrurbasa Gerdreue,Human,Female,45,1060,9,8,7,A,5,8,Navy,Line/Crew,3,"Anglic Language 0, Astrogating 0, Companion 1, Energy Pistol 0, Genetics 1, Jack of all Trades 0, Mechanical Training 1, Mole Trucking 0, Sculpting 0, Sensor Reading 1, Shotgun 1, Slug Rifle 0, Spacecraft Piloting 0, Survival Training 1, Telecomm 2, Vacc Suit Training 1","Scout Ship, 3 Ship Shares",Cr25000,Cr0,Cr0
E0717,C33497A-B,C,3,3,4,9,7,A,B,Hi,,2,Unusual Customs: Trade,Iti Onlo,Human,Female,38,1067,6,1,7,9,7,9,Drifter,Scavenger,4,"Anglic Language 0, Astrogating 0, Electronics 0, Energy Rifle 0, Fist Fighting 1, Jack of all Trades 1, Jumping 1, Linguistics 0, Mechanical Training 1, Slug Pistol 1, Small Craft Piloting 1, Streetwise 0, Vacc Suit Training 1, Zero-G Training 1",2 Ship Shares,Cr0,Cr5000,Cr0
